2026-04-27 08:50:02,482 | INFO | ali1688_goods_monitor | ============================================================
2026-04-27 08:51:08,010 | INFO | ali1688_goods_monitor |   8. 商品ID: 628617576125, 店铺: 汕头市俏娃玩具有限公司, SKU数: 5
2026-04-27 08:51:08,010 | INFO | ali1688_goods_monitor |   9. 商品ID: 976178977054, 店铺: 汕头市玩物社科技有限公司, SKU数: 5
2026-04-27 08:51:08,010 | INFO | ali1688_goods_monitor |   10. 商品ID: 902961760235, 店铺: 汕头市龙湖区熹萌喵玩具厂, SKU数: 4
2026-04-27 08:51:08,010 | INFO | ali1688_goods_monitor |   11. 商品ID: 992251601092, 店铺: 义乌市纯亿供应链管理服务有限公司, SKU数: 2
2026-04-27 08:51:08,012 | INFO | ali1688_goods_monitor |   12. 商品ID: 903636127402, 店铺: 义乌市君玖商贸有限公司, SKU数: 3
2026-04-27 08:51:08,012 | INFO | ali1688_goods_monitor |   13. 商品ID: 992071730825, 店铺: 深圳市粤加大玩具有限公司, SKU数: 3
2026-04-27 08:51:08,013 | INFO | ali1688_goods_monitor |   14. 商品ID: 998051010590, 店铺: 汕头市盛星达体育用品有限公司, SKU数: 4
2026-04-27 08:51:08,014 | INFO | ali1688_goods_monitor |   15. 商品ID: 776195311997, 店铺: 汕头市澄海区讴艺玩具厂, SKU数: 1
2026-04-27 08:51:08,014 | INFO | ali1688_goods_monitor |   16. 商品ID: 681658732090, 店铺: 深圳金喜来电子股份有限公司, SKU数: 1
2026-04-27 08:51:08,014 | INFO | ali1688_goods_monitor |   17. 商品ID: 950726478383, 店铺: 汕头市澄海区美贝斯玩具商行, SKU数: 13
2026-04-27 08:51:08,014 | INFO | ali1688_goods_monitor |   18. 商品ID: 741922490714, 店铺: 汕头市俏娃玩具有限公司, SKU数: 2
2026-04-27 08:51:08,014 | INFO | ali1688_goods_monitor |   19. 商品ID: 970377098770, 店铺: 汕头市澄海区贝欣达玩具厂, SKU数: 37
2026-04-27 08:51:08,014 | INFO | ali1688_goods_monitor |   20. 商品ID: 847794753111, 店铺: 汕头市龙湖区熹萌喵玩具厂, SKU数: 4
2026-04-27 08:51:09,806 | INFO | ali1688_goods_monitor | 💾 第3/15批：已保存 20 个商品到数据库
2026-04-27 08:51:09,806 | INFO | ali1688_goods_monitor | ⏸️  随机暂停 6.9 秒...
2026-04-27 08:51:16,686 | INFO | ali1688_goods_monitor | 🔄 刷新页面，准备处理第 4 批...
2026-04-27 08:51:22,617 | INFO | ali1688_goods_monitor | 🔍 处理第 4/15 批，共 20 个商品
2026-04-27 08:51:22,617 | INFO | ali1688_goods_monitor | 📋 商品ID: 951035484615、826873938709、677301391721、847495122732、899704194303、1007062397648、1000255776437、898439171537、43695296576、956573560393、902473655388、890654399053、979471208168、996059989352、840249263873、873614306333、702199084381、746411095420、703551244918、832304702315
2026-04-27 08:51:22,618 | INFO | ali1688_goods_monitor | 🧩 选择搜索方式: 商品ID
2026-04-27 08:51:23,142 | INFO | ali1688_goods_monitor | 搜索的商品id是:951035484615、826873938709、677301391721、847495122732、899704194303、1007062397648、1000255776437、898439171537、43695296576、956573560393、902473655388、890654399053、979471208168、996059989352、840249263873、873614306333、702199084381、746411095420、703551244918、832304702315
2026-04-27 08:51:24,228 | INFO | ali1688_goods_monitor | ✅ 第 4 批筛选条件已设置
2026-04-27 08:51:27,228 | INFO | ali1688_goods_monitor | 开始获取商品:951035484615、826873938709、677301391721、847495122732、899704194303、1007062397648、1000255776437、898439171537、43695296576、956573560393、902473655388、890654399053、979471208168、996059989352、840249263873、873614306333、702199084381、746411095420、703551244918、832304702315的基本信息
2026-04-27 08:51:27,229 | INFO | ali1688_goods_monitor | ⏳ 等待点击【开始查询】并捕获 offerSearch 接口...
2026-04-27 08:51:27,594 | INFO | ali1688_goods_monitor | 商品列表返回码: 200
2026-04-27 08:51:27,594 | INFO | ali1688_goods_monitor | 🚀 开始捕获商品数据，共 20 个商品
2026-04-27 08:51:27,595 | INFO | ali1688_goods_monitor | ✅ 商品基本信息捕获完成，总耗时: 0.00秒
2026-04-27 08:51:27,595 | INFO | ali1688_goods_monitor |    - 商品数: 20
2026-04-27 08:51:27,596 | INFO | ali1688_goods_monitor | ✅ 第 4 批完成，获取到 20 个商品，0 个SKU
2026-04-27 08:51:27,596 | INFO | ali1688_goods_monitor | 📋 第 4 批商品信息:
2026-04-27 08:51:27,596 | INFO | ali1688_goods_monitor |   1. 商品ID: 902473655388, 店铺: 汕头市龙湖区熹萌喵玩具厂, SKU数: 1
2026-04-27 08:51:27,596 | INFO | ali1688_goods_monitor |   2. 商品ID: 677301391721, 店铺: 汕头市澄海区海棠玩具厂, SKU数: 5
2026-04-27 08:51:27,597 | INFO | ali1688_goods_monitor |   3. 商品ID: 746411095420, 店铺: 汕头市龙湖区宝乐喜玩具商行, SKU数: 6
2026-04-27 08:51:27,597 | INFO | ali1688_goods_monitor |   4. 商品ID: 826873938709, 店铺: 汕头市森漫贸易有限公司, SKU数: 1
2026-04-27 08:51:27,597 | INFO | ali1688_goods_monitor |   5. 商品ID: 847495122732, 店铺: 汕头市龙湖区熹萌喵玩具厂, SKU数: 3
2026-04-27 08:51:27,597 | INFO | ali1688_goods_monitor |   6. 商品ID: 951035484615, 店铺: 汕头市创爱旺科技有限公司, SKU数: 29
2026-04-27 08:51:27,597 | INFO | ali1688_goods_monitor |   7. 商品ID: 832304702315, 店铺: 广东佰思玩具有限公司, SKU数: 5
2026-04-27 08:51:27,597 | INFO | ali1688_goods_monitor |   8. 商品ID: 873614306333, 店铺: 汕头市俏娃玩具有限公司, SKU数: 5
2026-04-27 08:51:27,597 | INFO | ali1688_goods_monitor |   9. 商品ID: 702199084381, 店铺: 汕头市澄海区实琪玩具有限公司, SKU数: 21
2026-04-27 08:51:27,598 | INFO | ali1688_goods_monitor |   10. 商品ID: 703551244918, 店铺: 汕头市澄海区米可玩具商行, SKU数: 3
2026-04-27 08:51:27,598 | INFO | ali1688_goods_monitor |   11. 商品ID: 956573560393, 店铺: 汕头市澄海区巧新玩具厂, SKU数: 3
2026-04-27 08:51:27,598 | INFO | ali1688_goods_monitor |   12. 商品ID: 43695296576, 店铺: 汕头市澄海区豪达玩具有限公司, SKU数: 2
2026-04-27 08:51:27,598 | INFO | ali1688_goods_monitor |   13. 商品ID: 979471208168, 店铺: 汕头市澄海区淘琪宝玩具厂, SKU数: 1
2026-04-27 08:51:27,598 | INFO | ali1688_goods_monitor |   14. 商品ID: 996059989352, 店铺: 义乌市海潭商贸有限公司, SKU数: 3
2026-04-27 08:51:27,598 | INFO | ali1688_goods_monitor |   15. 商品ID: 1007062397648, 店铺: 汕头市澄海区坤铄玩具厂, SKU数: 4
2026-04-27 08:51:27,599 | INFO | ali1688_goods_monitor |   16. 商品ID: 890654399053, 店铺: 汕头市澄海区悦优佳玩具厂, SKU数: 22
2026-04-27 08:51:27,599 | INFO | ali1688_goods_monitor |   17. 商品ID: 899704194303, 店铺: 汕头市澄海区孩艺宝玩具厂, SKU数: 12
2026-04-27 08:51:27,599 | INFO | ali1688_goods_monitor |   18. 商品ID: 840249263873, 店铺: 汕头市嬉游记玩具有限公司, SKU数: 8
2026-04-27 08:51:27,599 | INFO | ali1688_goods_monitor |   19. 商品ID: 898439171537, 店铺: 汕头市龙湖区熹萌喵玩具厂, SKU数: 14
2026-04-27 08:51:27,599 | INFO | ali1688_goods_monitor |   20. 商品ID: 1000255776437, 店铺: 义乌市屿团电子商务商行, SKU数: 3
2026-04-27 08:51:29,479 | INFO | ali1688_goods_monitor | 💾 第4/15批：已保存 20 个商品到数据库
2026-04-27 08:51:29,479 | INFO | ali1688_goods_monitor | ⏸️  随机暂停 4.7 秒...
2026-04-27 08:51:34,166 | INFO | ali1688_goods_monitor | 🔄 刷新页面，准备处理第 5 批...
2026-04-27 08:51:40,139 | INFO | ali1688_goods_monitor | 🔍 处理第 5/15 批，共 20 个商品
2026-04-27 08:51:40,139 | INFO | ali1688_goods_monitor | 📋 商品ID: 950670074468、789633522584、890407614753、999142031933、859584630627、1009966785995、985206853035、991070192317、927205288673、950658287741、993465198242、998859559585、992800642545、990618054916、652994949606、873771926327、970542473882、836899798919、928580021030、852501307622
2026-04-27 08:51:40,141 | INFO | ali1688_goods_monitor | 🧩 选择搜索方式: 商品ID
2026-04-27 08:51:40,634 | INFO | ali1688_goods_monitor | 搜索的商品id是:950670074468、789633522584、890407614753、999142031933、859584630627、1009966785995、985206853035、991070192317、927205288673、950658287741、993465198242、998859559585、992800642545、990618054916、652994949606、873771926327、970542473882、836899798919、928580021030、852501307622
2026-04-27 08:51:41,714 | INFO | ali1688_goods_monitor | ✅ 第 5 批筛选条件已设置
2026-04-27 08:51:44,717 | INFO | ali1688_goods_monitor | 开始获取商品:950670074468、789633522584、890407614753、999142031933、859584630627、1009966785995、985206853035、991070192317、927205288673、950658287741、993465198242、998859559585、992800642545、990618054916、652994949606、873771926327、970542473882、836899798919、928580021030、852501307622的基本信息
2026-04-27 08:51:44,718 | INFO | ali1688_goods_monitor | ⏳ 等待点击【开始查询】并捕获 offerSearch 接口...
2026-04-27 08:51:45,039 | INFO | ali1688_goods_monitor | 商品列表返回码: 200
2026-04-27 08:51:45,039 | INFO | ali1688_goods_monitor | 🚀 开始捕获商品数据，共 20 个商品
2026-04-27 08:51:45,040 | INFO | ali1688_goods_monitor | ✅ 商品基本信息捕获完成，总耗时: 0.00秒
2026-04-27 08:51:45,041 | INFO | ali1688_goods_monitor |    - 商品数: 20
2026-04-27 08:51:45,041 | INFO | ali1688_goods_monitor | ✅ 第 5 批完成，获取到 20 个商品，0 个SKU
2026-04-27 08:51:45,042 | INFO | ali1688_goods_monitor | 📋 第 5 批商品信息:
2026-04-27 08:51:45,042 | INFO | ali1688_goods_monitor |   1. 商品ID: 859584630627, 店铺: 汕头市龙湖区熹萌喵玩具厂, SKU数: 4
2026-04-27 08:51:45,042 | INFO | ali1688_goods_monitor |   2. 商品ID: 789633522584, 店铺: 汕头市澄海区乐涵玩具厂, SKU数: 1
2026-04-27 08:51:45,043 | INFO | ali1688_goods_monitor |   3. 商品ID: 852501307622, 店铺: 汕头市俏娃玩具有限公司, SKU数: 1
2026-04-27 08:51:45,043 | INFO | ali1688_goods_monitor |   4. 商品ID: 928580021030, 店铺: 汕头市嬉游记玩具有限公司, SKU数: 2
2026-04-27 08:51:45,043 | INFO | ali1688_goods_monitor |   5. 商品ID: 836899798919, 店铺: 汕头市澄海区小筑班五金玩具厂, SKU数: 9
2026-04-27 08:51:45,043 | INFO | ali1688_goods_monitor |   6. 商品ID: 990618054916, 店铺: 妆链时代（深圳）科技有限公司, SKU数: 3
2026-04-27 08:51:45,043 | INFO | ali1688_goods_monitor |   7. 商品ID: 992800642545, 店铺: 汕头市盛星达体育用品有限公司, SKU数: 3
2026-04-27 08:51:45,044 | INFO | ali1688_goods_monitor |   8. 商品ID: 652994949606, 店铺: 汕头市俏娃玩具有限公司, SKU数: 4
2026-04-27 08:51:45,044 | INFO | ali1688_goods_monitor |   9. 商品ID: 991070192317, 店铺: 汕头市澄海区神宥玩具厂(个体工商户), SKU数: 11
2026-04-27 08:51:45,044 | INFO | ali1688_goods_monitor |   10. 商品ID: 999142031933, 店铺: 深圳金喜来电子股份有限公司, SKU数: 1
2026-04-27 08:51:45,044 | INFO | ali1688_goods_monitor |   11. 商品ID: 1009966785995, 店铺: 汕头市恒达星玩具有限公司, SKU数: 4
2026-04-27 08:51:45,044 | INFO | ali1688_goods_monitor |   12. 商品ID: 927205288673, 店铺: 汕头市龙湖区熹萌喵玩具厂, SKU数: 4
2026-04-27 08:51:45,044 | INFO | ali1688_goods_monitor |   13. 商品ID: 970542473882, 店铺: 汕头市嬉游记玩具有限公司, SKU数: 5
2026-04-27 08:51:45,045 | INFO | ali1688_goods_monitor |   14. 商品ID: 950658287741, 店铺: 汕头市澄海区三只老鼠玩具厂, SKU数: 18
2026-04-27 08:51:45,045 | INFO | ali1688_goods_monitor |   15. 商品ID: 993465198242, 店铺: 汕头市铭立玩具有限公司, SKU数: 7
2026-04-27 08:51:45,046 | INFO | ali1688_goods_monitor |   16. 商品ID: 985206853035, 店铺: 汕头市澄海区金颖玩具厂, SKU数: 2
2026-04-27 08:51:45,046 | INFO | ali1688_goods_monitor |   17. 商品ID: 950670074468, 店铺: 汕头市澄海区雅尚腾玩具厂(个体工商户), SKU数: 36
2026-04-27 08:51:45,046 | INFO | ali1688_goods_monitor |   18. 商品ID: 873771926327, 店铺: 汕头市澄海区酷乐孩玩具厂, SKU数: 34
2026-04-27 08:51:45,047 | INFO | ali1688_goods_monitor |   19. 商品ID: 998859559585, 店铺: 汕头市澄海区坤铄玩具厂, SKU数: 11
2026-04-27 08:51:45,047 | INFO | ali1688_goods_monitor |   20. 商品ID: 890407614753, 店铺: 汕头市澄海区萌董乐玩具厂, SKU数: 17
2026-04-27 08:51:46,826 | INFO | ali1688_goods_monitor | 💾 第5/15批：已保存 20 个商品到数据库
2026-04-27 08:51:46,826 | INFO | ali1688_goods_monitor | ⏸️  随机暂停 5.5 秒...
2026-04-27 08:51:52,333 | INFO | ali1688_goods_monitor | 🔄 刷新页面，准备处理第 6 批...
